,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131
0,0.5466951131820679,0.3528919219970703,-0.8076469302177429,0.9999977350234985,0.554932177066803,0.3336646556854248,-0.7712307572364807,0.9999855756759644,0.5633394122123718,0.3327569365501404,-0.7711740136146545,0.999985933303833,0.5712815523147583,0.3318740725517273,-0.7712433934211731,0.999958872795105,0.5298331379890442,0.3357006013393402,-0.7791121006011963,0.9999916553497314,0.5188507437705994,0.3363749086856842,-0.7792906165122986,0.9999942779541016,0.5060762166976929,0.337067574262619,-0.7794145345687866,0.9999892711639404,0.5710933208465576,0.3329172730445862,-0.5425465703010559,0.9999492168426514,0.47554516792297363,0.3408752679824829,-0.5817141532897949,0.9999985694885254,0.5576111674308777,0.3645309805870056,-0.7185675501823425,0.9999974966049194,0.5302003026008606,0.3663298785686493,-0.7301995754241943,0.9999995231628418,0.6287256479263306,0.4026245176792145,-0.4211506247520447,0.9999140501022339,0.3925582468509674,0.4148293137550354,-0.4739595055580139,0.9999877214431763,0.6126635670661926,0.49835705757141113,-0.6564985513687134,0.991054117679596,0.3733401298522949,0.5197424292564392,-0.5335816740989685,0.9953710436820984,0.5228296518325806,0.41009411215782166,-0.9555440545082092,0.9961327314376831,0.44571366906166077,0.5890151262283325,-0.6545350551605225,0.9752141833305359,0.5037777423858643,0.3900384306907654,-1.0317293405532837,0.9921621680259705,0.450039803981781,0.6166062355041504,-0.7078803777694702,0.9452956914901733,0.5161505341529846,0.3798072040081024,-0.9846233129501343,0.9900756478309631,0.47703951597213745,0.6141648292541504,-0.7092158198356628,0.9380185604095459,0.5220577120780945,0.3866461515426636,-0.9429627060890198,0.9792167544364929,0.48116952180862427,0.6057450175285339,-0.6548189520835876,0.9171893000602722,0.5730510354042053,0.5505355596542358,-0.0019024552311748266,0.9998668432235718,0.4505724310874939,0.55124831199646,0.001924262149259448,0.9999505281448364,0.6698801517486572,0.5944416522979736,-0.5929202437400818,0.9964531660079956,0.33455055952072144,0.5915501713752747,-0.6433789730072021,0.9959622025489807,0.6046215295791626,0.6450756788253784,0.13950425386428833,0.9776050448417664,0.42190057039260864,0.6439695358276367,0.09929680079221725,0.9930739402770996,0.574886679649353,0.6491546630859375,0.20572803914546967,0.9387929439544678,0.44956740736961365,0.6511296033859253,0.16484002768993378,0.977869987487793,0.6476389169692993,0.6886276602745056,0.0683329701423645,0.9586281776428223,0.3770381808280945,0.686235785484314,0.016859207302331924,0.9837019443511963
1,0.5472370386123657,0.35308516025543213,-0.5942500233650208,0.9999976754188538,0.554916262626648,0.3353239893913269,-0.5658760666847229,0.9999858736991882,0.5629958510398865,0.3347509503364563,-0.5658324956893921,0.9999862909317017,0.5704743266105652,0.3340827226638794,-0.5658568739891052,0.9999604225158691,0.5305641889572144,0.33603399991989136,-0.5733874440193176,0.9999916553497314,0.5198822617530823,0.3363890051841736,-0.5735207200050354,0.9999942779541016,0.507184624671936,0.3369344174861908,-0.573685348033905,0.9999893307685852,0.5688574314117432,0.33444416522979736,-0.3759228587150574,0.9999498724937439,0.47559112310409546,0.3403359055519104,-0.41503244638442993,0.9999985098838806,0.5576114654541016,0.3646431565284729,-0.5195218324661255,0.9999974370002747,0.530419647693634,0.3662238121032715,-0.5307591557502747,0.999999463558197,0.6290357112884521,0.40266332030296326,-0.2870864272117615,0.9999175071716309,0.39255261421203613,0.4148121774196625,-0.346145898103714,0.9999868273735046,0.6130996942520142,0.5020553469657898,-0.46738401055336,0.9908645749092102,0.3756350576877594,0.5206904411315918,-0.3878897428512573,0.9953292608261108,0.5232201814651489,0.4177771210670471,-0.7259083390235901,0.9961653351783752,0.4456034302711487,0.5892794728279114,-0.4685553312301636,0.9753323197364807,0.5036591291427612,0.39679452776908875,-0.7871732115745544,0.9922465085983276,0.4497704803943634,0.6163188815116882,-0.5026339888572693,0.945102334022522,0.515721321105957,0.38347262144088745,-0.7452173829078674,0.9902641177177429,0.4764766991138458,0.6139587163925171,-0.5004740953445435,0.9380612969398499,0.5219497680664062,0.39201709628105164,-0.7141937017440796,0.9797570705413818,0.4806380867958069,0.6057085990905762,-0.4647631347179413,0.9181348085403442,0.5773990750312805,0.5513634085655212,-0.002383803715929389,0.9998688101768494,0.4517827332019806,0.5533807873725891,0.002401698613539338,0.9999487996101379,0.6701358556747437,0.5928460359573364,-0.49861499667167664,0.9962683320045471,0.33228951692581177,0.5883832573890686,-0.5727510452270508,0.9956876635551453,0.60453200340271,0.6453026533126831,0.07427360117435455,0.9774959087371826,0.42251405119895935,0.6436793804168701,0.08076855540275574,0.9910019040107727,0.5752326250076294,0.64909827709198,0.12594856321811676,0.9375869035720825,0.4496239125728607,0.6482868194580078,0.14048141241073608,0.9731794595718384,0.6479469537734985,0.6884926557540894,0.03664634749293327,0.9590969681739807,0.37873879075050354,0.6858675479888916,0.047348752617836,0.9810361862182617
2,0.5457457900047302,0.3524652421474457,-0.4465547800064087,0.9999978542327881,0.5521819591522217,0.335193008184433,-0.41847288608551025,0.9999868869781494,0.5599093437194824,0.3347106873989105,-0.41852250695228577,0.9999873638153076,0.5673575401306152,0.33401432633399963,-0.4186059236526489,0.9999635815620422,0.5290915966033936,0.3351512849330902,-0.4241185188293457,0.9999921917915344,0.5182647109031677,0.33515650033950806,-0.4242706000804901,0.999994695186615,0.5059589147567749,0.33532679080963135,-0.42452189326286316,0.9999899864196777,0.5671712756156921,0.334695041179657,-0.25144755840301514,0.9999538064002991,0.4749688506126404,0.33951500058174133,-0.2814519703388214,0.9999986290931702,0.5554439425468445,0.3645571768283844,-0.38376253843307495,0.999997615814209,0.5287725925445557,0.3654598295688629,-0.3926076292991638,0.9999995231628418,0.6291075944900513,0.4027683138847351,-0.1929338276386261,0.9999232888221741,0.3925306499004364,0.41476282477378845,-0.24011220037937164,0.9999868869781494,0.6218452453613281,0.5069929361343384,-0.34122300148010254,0.9913654327392578,0.37850019335746765,0.5206001400947571,-0.2789011001586914,0.9954771399497986,0.5489367246627808,0.44944366812705994,-0.5785951018333435,0.9962706565856934,0.44505399465560913,0.588256299495697,-0.3765006959438324,0.9762182235717773,0.5149549245834351,0.4355006814002991,-0.6300213932991028,0.9925265312194824,0.4493809640407562,0.6148102283477783,-0.40642988681793213,0.9471422433853149,0.5237462520599365,0.4039834141731262,-0.5977257490158081,0.9906635284423828,0.47564566135406494,0.6123794317245483,-0.4056752920150757,0.9403706789016724,0.5314769744873047,0.41334018111228943,-0.568784236907959,0.9806224703788757,0.47924280166625977,0.6041783094406128,-0.37359076738357544,0.9215919971466064,0.5803858637809753,0.5513540506362915,-0.0025111516006290913,0.9998742341995239,0.453887939453125,0.5535926818847656,0.002531602745875716,0.9999490976333618,0.6721805930137634,0.5923591256141663,-0.4365849494934082,0.9963274598121643,0.33110859990119934,0.5875192880630493,-0.5273672938346863,0.9957234859466553,0.6049193143844604,0.6451212167739868,0.07152701914310455,0.9774869084358215,0.42251694202423096,0.6418454647064209,0.05890033021569252,0.9896792769432068,0.576473593711853,0.6482683420181274,0.11918457597494125,0.9371336102485657,0.45432770252227783,0.6477689146995544,0.11094442754983902,0.9694516658782959,0.6488219499588013,0.6882129907608032,0.03993745893239975,0.9601266980171204,0.38007646799087524,0.6853548288345337,0.046290211379528046,0.979974091053009
3,0.5437387824058533,0.3522050976753235,-0.5073559284210205,0.9999979734420776,0.5507273077964783,0.33517491817474365,-0.4774690270423889,0.9999876022338867,0.5583568811416626,0.33477431535720825,-0.4774986207485199,0.9999881982803345,0.5657430291175842,0.3342219591140747,-0.4776005148887634,0.9999660849571228,0.5277543663978577,0.33497506380081177,-0.4826246500015259,0.9999925494194031,0.5165807604789734,0.3348424732685089,-0.4827926754951477,0.9999949932098389,0.5041425228118896,0.33486074209213257,-0.48302268981933594,0.9999904632568359,0.566746711730957,0.33535659313201904,-0.3010486364364624,0.9999569058418274,0.4735523760318756,0.3393118679523468,-0.3283219635486603,0.9999986886978149,0.553280770778656,0.3644983172416687,-0.44105982780456543,0.9999977946281433,0.5247783064842224,0.36518484354019165,-0.44916868209838867,0.9999995231628418,0.6293420791625977,0.4034452438354492,-0.23558631539344788,0.9999282956123352,0.3920082151889801,0.4147001802921295,-0.2780397832393646,0.9999866485595703,0.6330780386924744,0.507084846496582,-0.40719902515411377,0.991900622844696,0.37847426533699036,0.5205415487289429,-0.3254024088382721,0.9956027865409851,0.5503190159797668,0.4516383111476898,-0.6624118685722351,0.9963783621788025,0.44461581110954285,0.5882108807563782,-0.4338410198688507,0.97694331407547,0.5139598250389099,0.44140782952308655,-0.7207629084587097,0.992754340171814,0.44925326108932495,0.6145966649055481,-0.470383882522583,0.948716938495636,0.5237125158309937,0.410775363445282,-0.682081937789917,0.9909888505935669,0.47497084736824036,0.6122623682022095,-0.4690830707550049,0.9421865344047546,0.5321102738380432,0.41986823081970215,-0.6499667167663574,0.9813145995140076,0.4781005382537842,0.6041379570960999,-0.4307933449745178,0.9242573976516724,0.5820404291152954,0.5514389276504517,-0.0031750318594276905,0.9998779296875,0.45478808879852295,0.5544939637184143,0.0031896077562123537,0.9999480843544006,0.6737772822380066,0.5915893316268921,-0.4712940752506256,0.9963418841362,0.33025863766670227,0.5875331163406372,-0.5512691140174866,0.995582103729248,0.6055045127868652,0.6449882388114929,0.06094033271074295,0.977318286895752,0.4228750765323639,0.6400826573371887,0.05835297331213951,0.9877586364746094,0.5770277380943298,0.6473756432533264,0.11082340031862259,0.9353621006011963,0.4560468792915344,0.6473446488380432,0.11344638466835022,0.9641842246055603,0.6488530039787292,0.6879116892814636,0.03999801352620125,0.9604302644729614,0.3812815248966217,0.6842902302742004,0.048820801079273224,0.9777692556381226
4,0.5409841537475586,0.35219448804855347,-0.49646225571632385,0.9999980926513672,0.5486709475517273,0.3352976143360138,-0.46894171833992004,0.9999884963035583,0.5560864210128784,0.33494332432746887,-0.4689837694168091,0.9999890923500061,0.5635343194007874,0.33443793654441833,-0.469086617231369,0.9999687671661377,0.5249565839767456,0.33501332998275757,-0.47331497073173523,0.9999930262565613,0.512968897819519,0.334854394197464,-0.47349339723587036,0.9999953508377075,0.4997860789299011,0.3348969519138336,-0.4737245738506317,0.9999910593032837,0.5664190649986267,0.33580541610717773,-0.29894372820854187,0.9999604225158691,0.4715869426727295,0.3393149971961975,-0.32205909490585327,0.9999987483024597,0.5510430932044983,0.3646683096885681,-0.4322569966316223,0.9999979734420776,0.5200822353363037,0.3652316927909851,-0.4391302764415741,0.9999995827674866,0.6296949982643127,0.4037679135799408,-0.23670679330825806,0.9999342560768127,0.39187484979629517,0.41463977098464966,-0.2710534632205963,0.9999865889549255,0.6486110091209412,0.5072008967399597,-0.3972788453102112,0.9925568699836731,0.3790481984615326,0.520754873752594,-0.3139992952346802,0.9957605600357056,0.5475643277168274,0.4540337920188904,-0.6486606001853943,0.9966276288032532,0.44340524077415466,0.5876332521438599,-0.4356124997138977,0.9781327247619629,0.5136523246765137,0.43668800592422485,-0.707702100276947,0.9932278394699097,0.4483674466609955,0.6141325235366821,-0.47414085268974304,0.9513387680053711,0.5169843435287476,0.4190561771392822,-0.6685143113136292,0.9915958642959595,0.4736700654029846,0.6120430827140808,-0.4761623442173004,0.9451835751533508,0.52810138463974,0.4261932373046875,-0.634760856628418,0.9825671315193176,0.4765271544456482,0.6040753722190857,-0.43418726325035095,0.9283795952796936,0.584421694278717,0.5514664053916931,-0.004457751289010048,0.9998832941055298,0.4558151960372925,0.5551108121871948,0.004474984481930733,0.9999479055404663,0.6752361059188843,0.5901550054550171,-0.4490036368370056,0.9963642954826355,0.33029288053512573,0.5874515175819397,-0.5355669260025024,0.9954492449760437,0.6057186722755432,0.644964337348938,0.06136608123779297,0.9769909381866455,0.42535459995269775,0.6380786299705505,0.0636715218424797,0.9855852127075195,0.5775576829910278,0.6471447348594666,0.10974672436714172,0.9342058897018433,0.4558079242706299,0.638644278049469,0.11957886070013046,0.9590401649475098,0.648882269859314,0.6876344680786133,0.04382653161883354,0.960687518119812,0.3823976218700409,0.6832130551338196,0.06734003126621246,0.9753479957580566
5,0.5384052991867065,0.34861019253730774,-0.5004047751426697,0.999998152256012,0.5465518236160278,0.33218225836753845,-0.47031083703041077,0.9999890327453613,0.5539087653160095,0.3320516347885132,-0.4703691601753235,0.9999896883964539,0.561339795589447,0.33188000321388245,-0.4704938530921936,0.9999706745147705,0.5221521854400635,0.33169764280319214,-0.47416719794273376,0.9999932646751404,0.5092430710792542,0.3314211964607239,-0.4743666350841522,0.9999955296516418,0.495868057012558,0.3314043879508972,-0.47461336851119995,0.9999914169311523,0.5653787851333618,0.33492594957351685,-0.29976341128349304,0.9999628663063049,0.4708116352558136,0.33661431074142456,-0.31956422328948975,0.9999987483024597,0.5491893291473389,0.3618018925189972,-0.4377879798412323,0.9999980926513672,0.5179457664489746,0.3623484671115875,-0.443717360496521,0.9999995827674866,0.6303983330726624,0.4044571816921234,-0.24064801633358002,0.9999386072158813,0.3915502429008484,0.4146513342857361,-0.27607953548431396,0.9999861717224121,0.6617190837860107,0.5081383585929871,-0.4060508608818054,0.9930847883224487,0.3789505362510681,0.5205223560333252,-0.32533708214759827,0.9958503246307373,0.5517372488975525,0.4726489186286926,-0.6825926303863525,0.996705949306488,0.44210103154182434,0.5856749415397644,-0.46827343106269836,0.9788883924484253,0.5130040645599365,0.45748209953308105,-0.7457603216171265,0.993405282497406,0.44779565930366516,0.6132196187973022,-0.5128570795059204,0.9532009363174438,0.5135146379470825,0.44454193115234375,-0.7091453075408936,0.9918524026870728,0.47314393520355225,0.6114028692245483,-0.5160853862762451,0.9472934007644653,0.5262352228164673,0.4469568729400635,-0.670275092124939,0.983099639415741,0.47579655051231384,0.6032845973968506,-0.4680263102054596,0.9312031865119934,0.588093638420105,0.55215984582901,-0.005031016655266285,0.9998863339424133,0.45801877975463867,0.5560427904129028,0.0050561558455228806,0.9999472498893738,0.6774392127990723,0.5899537801742554,-0.4489251971244812,0.9964020848274231,0.33049115538597107,0.5875083208084106,-0.5486816167831421,0.9953317642211914,0.606464684009552,0.6445003747940063,0.07351157814264297,0.9764959812164307,0.4272935688495636,0.6370307207107544,0.07501460611820221,0.9825507402420044,0.5793984532356262,0.6464318633079529,0.12468523532152176,0.9313552379608154,0.4569762647151947,0.6394669413566589,0.13190911710262299,0.9519823789596558,0.6488412022590637,0.6871422529220581,0.06038723513484001,0.960289478302002,0.3833877444267273,0.682888925075531,0.09976460039615631,0.9714897274971008
6,0.5340461134910583,0.3456343114376068,-0.38920456171035767,0.9999982714653015,0.5436564683914185,0.32887667417526245,-0.36201053857803345,0.9999896287918091,0.551581621170044,0.3288399875164032,-0.362116277217865,0.9999904036521912,0.5595108866691589,0.3288845717906952,-0.36223873496055603,0.9999727606773376,0.5164593458175659,0.32830899953842163,-0.3633703887462616,0.999993622303009,0.502955973148346,0.3280963897705078,-0.3635995090007782,0.999995768070221,0.49038025736808777,0.3282482624053955,-0.36388054490089417,0.9999918937683105,0.5654098987579346,0.33321475982666016,-0.21743358671665192,0.9999656081199646,0.4696542024612427,0.3340233564376831,-0.22409886121749878,0.9999987483024597,0.5460906028747559,0.3597187101840973,-0.33813655376434326,0.9999982118606567,0.5130942463874817,0.36057063937187195,-0.34024232625961304,0.9999995827674866,0.631971538066864,0.40470194816589355,-0.17645424604415894,0.99994295835495,0.39144614338874817,0.4146502614021301,-0.19811108708381653,0.9999859929084778,0.679538369178772,0.5076842308044434,-0.2698203921318054,0.9936438798904419,0.37906211614608765,0.5198259353637695,-0.21999585628509521,0.9960048198699951,0.5601155757904053,0.48537319898605347,-0.49376025795936584,0.9968042373657227,0.441758394241333,0.5847498178482056,-0.3732772469520569,0.9800963997840881,0.5177375078201294,0.4789753556251526,-0.5448935031890869,0.9936272501945496,0.4474632143974304,0.6132563352584839,-0.41600656509399414,0.9560792446136475,0.5132599472999573,0.4629672169685364,-0.52434241771698,0.992164671421051,0.4730066955089569,0.611373782157898,-0.4263528287410736,0.9505083560943604,0.5263929963111877,0.46392059326171875,-0.4852308928966522,0.9838319420814514,0.4756395220756531,0.6030675172805786,-0.3760674297809601,0.935596227645874,0.5904642343521118,0.5521798729896545,-0.005487647373229265,0.9998923540115356,0.458847314119339,0.5560101270675659,0.00547780841588974,0.9999487996101379,0.6792668700218201,0.5900461077690125,-0.3732403516769409,0.9965448379516602,0.33051568269729614,0.5877164006233215,-0.519025981426239,0.9954779148101807,0.6071603298187256,0.6428903341293335,0.06112231686711311,0.9758574962615967,0.42898157238960266,0.6354252099990845,0.04657822847366333,0.9801714420318604,0.5806108117103577,0.6445542573928833,0.10218052566051483,0.9288442134857178,0.46033549308776855,0.6389567852020264,0.09787313640117645,0.9459548592567444,0.6491681337356567,0.686482310295105,0.0608215369284153,0.9599940180778503,0.38399696350097656,0.682624101638794,0.08150876313447952,0.9693395495414734
7,0.5289440751075745,0.3423132300376892,-0.43475082516670227,0.9999982118606567,0.5403261780738831,0.32597073912620544,-0.40372419357299805,0.9999891519546509,0.5493103861808777,0.3261761963367462,-0.4037955403327942,0.9999901652336121,0.5581068396568298,0.3265532851219177,-0.4039080739021301,0.9999730587005615,0.5098848342895508,0.32520708441734314,-0.4043572247028351,0.9999932646751404,0.4964239299297333,0.32515472173690796,-0.4046020209789276,0.9999955296516418,0.48508089780807495,0.3254932761192322,-0.4048437774181366,0.9999915957450867,0.5663281083106995,0.33235347270965576,-0.24423234164714813,0.9999656081199646,0.4683699607849121,0.33162370324134827,-0.24690333008766174,0.9999982714653015,0.5432735681533813,0.3572266101837158,-0.3781561255455017,0.9999982118606567,0.507266640663147,0.35811343789100647,-0.37906065583229065,0.9999995231628418,0.6345462799072266,0.4050719141960144,-0.1950751692056656,0.9999440908432007,0.3921804130077362,0.4144473969936371,-0.21824736893177032,0.9999836683273315,0.6887502670288086,0.5064483880996704,-0.28187644481658936,0.9939550161361694,0.38012686371803284,0.5185163021087646,-0.24392841756343842,0.9958507418632507,0.5759961605072021,0.5131551623344421,-0.497652143239975,0.9961713552474976,0.43953394889831543,0.5810720920562744,-0.40244752168655396,0.9803665280342102,0.536986768245697,0.520475447177887,-0.5519828796386719,0.9925161600112915,0.4453737139701843,0.6118254661560059,-0.4509970247745514,0.9573661684989929,0.5153480768203735,0.5005859136581421,-0.5439940690994263,0.9910262227058411,0.4712373912334442,0.6090394854545593,-0.46548542380332947,0.9520504474639893,0.530718207359314,0.49755606055259705,-0.49512338638305664,0.9824830293655396,0.47311902046203613,0.5981382131576538,-0.4076100289821625,0.9379479289054871,0.5920200347900391,0.5528570413589478,-0.00519591523334384,0.999896764755249,0.4589993357658386,0.5563742518424988,0.00513014942407608,0.9999491572380066,0.6798722147941589,0.590092658996582,-0.42495468258857727,0.9963564276695251,0.33113667368888855,0.5878004431724548,-0.5391929149627686,0.9953631162643433,0.6082799434661865,0.6420151591300964,0.04544314369559288,0.9719186425209045,0.4307262897491455,0.6345288753509521,0.04221390560269356,0.9758997559547424,0.5818094611167908,0.6439475417137146,0.08979832381010056,0.9204763770103455,0.45998090505599976,0.6362677216529846,0.09685977548360825,0.9376051425933838,0.6497625112533569,0.6860232353210449,0.03909118101000786,0.9551967978477478,0.384532630443573,0.6825615167617798,0.07671335339546204,0.9641486406326294
8,0.5255222916603088,0.33972370624542236,-0.42718207836151123,0.9999983310699463,0.5383650064468384,0.3235247731208801,-0.3927319347858429,0.9999896883964539,0.5480212569236755,0.323807954788208,-0.3927842974662781,0.9999907612800598,0.5574442744255066,0.3243328034877777,-0.3928670585155487,0.9999749660491943,0.5065442323684692,0.3230300545692444,-0.39305025339126587,0.9999935626983643,0.49328476190567017,0.3232010006904602,-0.39329779148101807,0.9999957084655762,0.4824570119380951,0.3236801326274872,-0.3935067057609558,0.9999919533729553,0.5683462619781494,0.33144858479499817,-0.229145810008049,0.9999679923057556,0.4676184058189392,0.32998305559158325,-0.23090241849422455,0.9999982118606567,0.5416269302368164,0.3553992807865143,-0.37045761942863464,0.9999983310699463,0.5040238499641418,0.35617339611053467,-0.37102288007736206,0.9999995231628418,0.6366483569145203,0.4058917164802551,-0.19187702238559723,0.9999473690986633,0.39264124631881714,0.41418251395225525,-0.2086089849472046,0.9999814033508301,0.6903309226036072,0.506280779838562,-0.2642553448677063,0.9943585395812988,0.38005736470222473,0.5173870325088501,-0.23466451466083527,0.995850682258606,0.5744385719299316,0.5300583243370056,-0.4557863473892212,0.9961291551589966,0.43945804238319397,0.5806089639663696,-0.3796364963054657,0.9814316630363464,0.5414361357688904,0.5509945750236511,-0.5130592584609985,0.9923855662345886,0.4453877806663513,0.6119018197059631,-0.42904549837112427,0.9599214196205139,0.5155912041664124,0.536544144153595,-0.510616660118103,0.9909762740135193,0.47125425934791565,0.6085444092750549,-0.4448767900466919,0.9549981951713562,0.5285862684249878,0.5317407846450806,-0.4549808204174042,0.982850968837738,0.4732256531715393,0.5977433919906616,-0.38484010100364685,0.9419336318969727,0.5947009921073914,0.5574937462806702,-0.006145638879388571,0.9999038577079773,0.4620280861854553,0.5591487884521484,0.005991627927869558,0.9999509453773499,0.6799670457839966,0.5885924100875854,-0.4453282952308655,0.9961190819740295,0.33140072226524353,0.587854266166687,-0.521844208240509,0.9951336979866028,0.609788179397583,0.6417180895805359,-0.018919480964541435,0.9692204594612122,0.43314704298973083,0.6335214376449585,0.02130877785384655,0.9732120037078857,0.5833026170730591,0.6440592408180237,0.02108433097600937,0.9161767363548279,0.46046558022499084,0.6344774961471558,0.07142069935798645,0.933233380317688,0.6497810482978821,0.6854910850524902,-0.05010037496685982,0.9522157907485962,0.3845680356025696,0.6824252605438232,0.02866370975971222,0.9612526893615723
9,0.5254552364349365,0.338645875453949,-0.3628746569156647,0.9999983906745911,0.538359522819519,0.32276391983032227,-0.3261633515357971,0.9999902248382568,0.5482519268989563,0.32307782769203186,-0.32626283168792725,0.9999912977218628,0.5577704906463623,0.3236318528652191,-0.3263455033302307,0.9999766945838928,0.5069658160209656,0.32232528924942017,-0.3296680748462677,0.9999937415122986,0.49413955211639404,0.32252180576324463,-0.3298841118812561,0.9999958276748657,0.4831947684288025,0.3229975998401642,-0.33008304238319397,0.9999922513961792,0.5708737969398499,0.3310001492500305,-0.16257499158382416,0.9999700784683228,0.4676062762737274,0.32935017347335815,-0.1786646693944931,0.9999980330467224,0.5415658950805664,0.3543950617313385,-0.3075372278690338,0.9999984502792358,0.5042474865913391,0.35508352518081665,-0.3120080530643463,0.9999995231628418,0.6369413137435913,0.40715330839157104,-0.14143021404743195,0.9999509453773499,0.3926691710948944,0.4142073094844818,-0.17852512001991272,0.9999783635139465,0.6897982358932495,0.5020384192466736,-0.18411687016487122,0.9945794939994812,0.38001030683517456,0.5174239873886108,-0.20327702164649963,0.9958874583244324,0.6001023054122925,0.5432448983192444,-0.37251731753349304,0.9959628582000732,0.43947383761405945,0.5792719721794128,-0.3441498577594757,0.9826014041900635,0.5737285017967224,0.5688866376876831,-0.4320501685142517,0.9922118782997131,0.4458571672439575,0.6113053560256958,-0.3935808837413788,0.9626887440681458,0.5487520694732666,0.5583659410476685,-0.4495886564254761,0.9908899664878845,0.47135764360427856,0.6071364283561707,-0.4145272672176361,0.9581813812255859,0.5534605383872986,0.5491840243339539,-0.380478173494339,0.9832481741905212,0.47333234548568726,0.5950431823730469,-0.3508804142475128,0.9461645483970642,0.5937247276306152,0.5595420598983765,-0.004073307383805513,0.9999107718467712,0.46175524592399597,0.5618781447410583,0.0038557108491659164,0.999952495098114,0.6801554560661316,0.5851730704307556,-0.44115063548088074,0.9957578778266907,0.33141782879829407,0.5880512595176697,-0.5171657204627991,0.9946148991584778,0.6109337210655212,0.6414737701416016,-0.036504704505205154,0.9675375819206238,0.4336824119091034,0.6336866617202759,0.0006873337551951408,0.9699910283088684,0.5847311019897461,0.644507110118866,-0.0011434624902904034,0.9132247567176819,0.4602811932563782,0.6355738639831543,0.048233307898044586,0.9266642928123474,0.6504055261611938,0.6853278875350952,-0.08215601742267609,0.9501591324806213,0.3853749632835388,0.6821032762527466,-0.010719940066337585,0.9580875039100647
